artist_name,artist_id,followers,popularity,avg_top_track_popularity,estimated_revenue,date
Chappell Roan,7GlBOeep6PqTfFi59PTUUN,6443989,86,82.9,42736.535048,2025-06-21
Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B,23528915,92,89.3,168090.56876,2025-06-21
Peso Pluma,12GqGscKJx3aE4t07u7eVZ,22134776,91,83.8,148391.538304,2025-06-21
Anitta,7FNnA9vBm6EKceENgCGRMb,13186248,82,74.1,78168.078144,2025-06-21
Dominic Fike,6USv9qhCn6zfxlBQIYJ9qs,2130199,79,75.3,12832.318776,2025-06-21
RAC,4AGwPDdh1y8hochNzHy5HC,170096,56,51.5,700.79552,2025-06-21
Clairo,3l0CmX0FuQjFxr8SK7Vqag,6185725,82,76.1,37658.6938,2025-06-21
GloRilla,2qoQgPAilErOKCwE2Y8wOG,2272850,81,76.4,13891.659200000002,2025-06-21
