artist_name,artist_id,followers,popularity,avg_top_track_popularity,estimated_revenue,date
Chappell Roan,7GlBOeep6PqTfFi59PTUUN,6427297,86,82.9,42625.833704000004,2025-06-18
Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B,23463718,92,89.2,167437.091648,2025-06-18
Peso Pluma,12GqGscKJx3aE4t07u7eVZ,22089832,91,83.7,147913.51507200004,2025-06-18
Anitta,7FNnA9vBm6EKceENgCGRMb,13184255,82,74.2,78261.73767999999,2025-06-18
Dominic Fike,6USv9qhCn6zfxlBQIYJ9qs,2128141,79,75.3,12819.921384,2025-06-18
RAC,4AGwPDdh1y8hochNzHy5HC,170091,56,51.5,700.7749200000001,2025-06-18
Clairo,3l0CmX0FuQjFxr8SK7Vqag,6176803,82,79.6,39333.881504,2025-06-18
GloRilla,2qoQgPAilErOKCwE2Y8wOG,2264478,80,77.4,14021.647776000002,2025-06-18
