SEASON_ID,SNAPSHOT_DATE,TEAM_ID,TEAM_ABBR,PLAYER_ID,NAME,STATUS,AGE,HEIGHT,WEIGHT,BIRTH_COUNTRY,BIRTH_CITY,ROOKIE,POSITION,GAMES_PLAYED,GOALS,ASSISTS,POINTS,SOGPG,APG,GPG,PGP,DEF_WALL,PHYSICAL,HAT_TRICKS,PP_GOALS,PP_ASSISTS,PP_POINTS,SH_GOALS,SH_ASSISTS,SH_POINTS,GW_GOALS,GT_GOALS,OT_GOALS,SO_ATTEMPTS,SO_MISSES,SO_GOALS,SO_GOAL_PCT,PLUS_MINUS,SHOT_ATTEMPTS,SHOTS_ON_GOAL,SHOT_PCT,BLOCKED_SHOTS,BLOCKED_SHOTS_AGAINST,MISSED_SHOTS,HITS,HITS_RECEIVED,GIVEAWAYS,TAKEAWAYS,FACEOFFS,FACEOFF_WINS,FACEOFF_LOSSES,FACEOFF_PCT,PENALTIES,PIM,PENALTIES_DRAWN,PENALTY_MIN_DRAWN,FIGHTS,SHIFTS,EVEN_STR_SHIFTS,PP_SHIFTS,SH_SHIFTS,TIME_ON_ICE,EVENT_TOI,PP_TOI,SH_TOI,TEAM_ABBR_CANON,division,conference
2025-2026,20251130,24,EDM,30369,Vasily Podkolzin,ROSTER,24.0,"6'1""",190.0,Russia,Moscow,True,RW,26,4,6,10,1.54,0.23,0.15,0.38,38.2,15.6,1,0,0,0,0,0,0,2,0,0,0,0,0,0.0,6,66,40,10.0,16,12,14,74,26,16,4,21,8,13,38.1,3,9,3,9,1,489,317,129,38,23690,5555,2288,15438,EDM,Pacific,Western
2025-2026,20251130,29,ANA,13640,Ryan Poehling,ROSTER,26.0,"6'2""",204.0,USA,"Lakeville, MN",False,C,17,1,5,6,0.71,0.29,0.06,0.35,15.5,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-2,28,12,8.3,15,8,8,8,19,13,2,186,86,100,46.2,2,4,3,6,0,317,151,55,112,12896,1475,518,10903,ANA,Pacific,Western
2025-2026,20251130,1,TBL,10079,Brayden Point,ROSTER,29.0,"5'10""",166.0,Canada,"Calgary, AB",False,C,21,3,8,11,2.1,0.38,0.14,0.52,7.8,8.5,1,1,2,3,0,0,0,0,0,0,0,0,0,0.0,-11,81,44,6.8,8,18,19,3,12,16,3,234,105,129,44.9,3,6,5,10,0,455,228,146,84,23767,6116,4126,13525,TBL,Atlantic,Eastern
2025-2026,20251130,22,COL,79720,Jason Polin,ASSIGNED_TO_MINORS,26.0,"6'0""",198.0,USA,"Holt, MI",True,RW,2,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,2,0,0,7,1,0,0,0,0,0,0.0,0,0,0,0,0,19,16,2,1,717,38,51,628,COL,Central,Western
2025-2026,20251130,10,PIT,28491,Sam Poulin,ASSIGNED_TO_MINORS,24.0,"6'1""",208.0,Canada,"Blainville, QC",True,RW,2,0,0,0,0.5,0.0,0.0,0.0,2.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-2,6,1,0.0,2,1,4,2,5,1,1,0,0,0,0.0,0,0,0,0,0,30,21,6,3,1658,289,59,1310,PIT,Metropolitan,Eastern
2025-2026,20251130,15,BUF,34475,Owen Power,ROSTER,23.0,"6'6""",214.0,Canada,"Mississauga, ON",True,D,24,2,5,7,1.33,0.21,0.08,0.29,22.8,5.7,0,0,0,0,0,2,2,0,0,0,0,0,0,0.0,-6,81,32,6.2,22,31,18,12,31,24,9,0,0,0,0.0,2,4,1,2,0,629,393,96,142,29927,3982,1230,24715,BUF,Atlantic,Eastern
2025-2026,20251130,5,WSH,28499,Aliaksei Protas,ROSTER,24.0,"6'5""",190.0,Belarus,Vitebsk,True,C,25,6,9,15,2.16,0.36,0.24,0.6,21.1,5.7,2,0,1,1,0,0,0,1,0,0,0,0,0,0.0,17,111,54,11.1,20,24,33,12,15,29,8,20,7,13,35.0,2,4,5,10,0,582,361,127,95,27265,4671,1482,20871,WSH,Metropolitan,Eastern
2025-2026,20251130,19,CBJ,5602,Ivan Provorov,ROSTER,28.0,"6'1""",201.0,Russia,Yaroslavl,False,D,25,3,4,7,2.0,0.16,0.12,0.28,37.9,11.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,104,50,6.0,40,31,23,11,32,42,10,0,0,0,0.0,4,8,3,6,0,657,347,158,151,38030,5403,2128,30234,CBJ,Metropolitan,Eastern
2025-2026,20251130,8,NYI,5815,Ryan Pulock,ROSTER,31.0,"6'2""",217.0,Canada,"Dauphin, MB",False,D,25,0,10,10,1.12,0.4,0.0,0.4,38.3,2.8,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,8,70,28,0.0,37,29,13,20,33,29,9,0,0,0,0.0,1,2,0,0,0,699,381,227,91,30349,4368,3452,22529,NYI,Metropolitan,Eastern
2025-2026,20251130,12,TOR,133787,Jacob Quillan,ASSIGNED_TO_MINORS,23.0,"6'0""",201.0,Canada,"Dartmouth, NS",True,C,2,0,0,0,0.5,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,1,0.0,0,0,0,6,2,2,0,8,3,5,37.5,0,0,0,0,0,25,24,1,0,1038,74,0,964,TOR,Atlantic,Eastern
2025-2026,20251130,15,BUF,28524,Jack Quinn,ROSTER,24.0,"6'0""",176.0,Canada,"Ottawa, ON",True,RW,25,6,7,13,1.92,0.28,0.24,0.52,16.0,2.8,2,2,0,2,0,0,0,2,0,0,2,0,1,50.0,-7,98,48,12.5,14,19,31,12,27,21,6,6,0,6,0.0,1,2,1,2,0,533,333,89,118,24796,3722,1328,19775,BUF,Atlantic,Eastern
2025-2026,20251130,1,TBL,18138,Darren Raddysh,ROSTER,29.0,"6'0""",201.0,Canada,"Caledon, ON",False,D,19,3,13,16,2.16,0.68,0.16,0.84,18.9,15.6,1,1,3,4,0,0,0,0,0,0,0,0,0,0.0,2,90,41,7.3,17,28,21,13,31,17,2,0,0,0,0.0,3,9,1,5,1,400,226,93,85,21484,4996,2988,13504,TBL,Atlantic,Eastern
2025-2026,20251130,9,NYR,15229,Taylor Raddysh,ROSTER,27.0,"6'2""",198.0,Canada,"Toronto, ON",False,RW,27,5,2,7,0.89,0.07,0.19,0.26,18.9,4.3,1,0,0,0,1,0,1,0,0,0,0,0,0,0.0,3,37,24,20.8,12,4,9,26,10,10,5,5,0,5,0.0,2,2,1,2,0,469,258,102,105,19485,3515,1262,14217,NYR,Metropolitan,Eastern
2025-2026,20251130,10,PIT,5144,Rickard Rakell,INJURY_LIST,32.0,"6'0""",196.0,Sweden,Sundbyberg,False,RW,9,3,5,8,1.89,0.56,0.33,0.89,11.5,2.8,1,1,2,3,0,1,1,0,0,0,0,0,0,0.0,1,36,17,17.6,10,9,10,9,12,4,3,6,1,5,16.7,1,2,0,0,0,195,79,90,21,9580,1467,2444,5305,PIT,Metropolitan,Eastern
2025-2026,20251130,27,DAL,5605,Mikko Rantanen,ROSTER,29.0,"6'4""",215.0,Finland,Nousiainen,False,RW,24,10,20,30,2.62,0.83,0.42,1.25,18.3,67.9,3,4,13,17,0,0,0,1,0,0,3,1,1,33.33,-6,126,63,15.9,14,32,31,19,27,20,3,29,14,15,48.3,16,57,13,29,1,531,284,103,148,29393,7787,1229,20214,DAL,Central,Western
2025-2026,20251130,16,DET,13624,Michael Rasmussen,ROSTER,26.0,"6'6""",221.0,Canada,"Surrey, BC",False,C,21,4,4,8,1.0,0.19,0.19,0.38,19.6,5.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,46,21,19.0,14,7,19,23,20,6,2,117,68,49,58.1,2,4,1,2,0,372,199,85,92,14885,2382,960,11543,DET,Atlantic,Eastern
2025-2026,20251130,21,VAN,32262,Aatu Raty,ROSTER,23.0,"6'2""",185.0,Finland,Oulu,True,C,23,1,5,6,0.78,0.22,0.04,0.26,23.9,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,50,18,5.6,7,10,22,54,18,12,2,274,156,118,56.9,7,14,2,4,0,419,283,67,70,16792,3014,877,12901,VAN,Pacific,Western
2025-2026,20251130,16,DET,19050,Lucas Raymond,ROSTER,23.0,"5'11""",170.0,Sweden,Goteborg,True,LW,24,8,19,27,2.42,0.79,0.33,1.12,10.4,5.7,2,1,7,8,0,0,0,2,0,0,3,0,1,33.33,6,114,58,13.8,9,31,25,8,21,25,13,1,1,0,100.0,2,4,10,20,0,535,321,89,134,26786,6109,1261,19591,DET,Atlantic,Eastern
2025-2026,20251130,26,SJS,4892,Ryan Reaves,ROSTER,38.0,"6'2""",225.0,Canada,"Winnipeg, MB",False,RW,22,2,0,2,0.68,0.0,0.09,0.09,28.4,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-6,25,15,13.3,5,4,6,73,8,10,2,0,0,0,0.0,5,19,4,17,3,236,143,53,43,9888,2901,455,6535,SJS,Pacific,Western
2025-2026,20251130,24,EDM,24516,Alec Regula,ROSTER,25.0,"6'4""",203.0,USA,"West Bloomfield, MI",False,D,12,0,0,0,0.67,0.0,0.0,0.0,8.8,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-10,21,8,0.0,8,6,7,6,22,8,2,0,0,0,0.0,3,9,1,5,1,210,120,45,44,9802,1936,774,7020,EDM,Pacific,Western
2025-2026,20251130,20,CHI,30422,Lukas Reichel,ROSTER,23.0,"6'0""",170.0,Germany,Nürnberg,True,LW,5,2,2,4,1.2,0.4,0.4,0.8,2.9,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,10,6,33.3,3,2,2,1,1,4,1,7,2,5,28.6,1,2,0,0,0,66,38,8,22,2959,149,68,2742,CHI,Central,Western
2025-2026,20251130,20,CHI,30422,Lukas Reichel,ROSTER,23.0,"6'0""",170.0,Germany,Nürnberg,True,LW,5,2,2,4,1.2,0.4,0.4,0.8,2.9,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,10,6,33.3,3,2,2,1,1,4,1,7,2,5,28.6,1,2,0,0,0,66,38,8,22,2959,149,68,2742,CHI,Central,Western
2025-2026,20251130,21,VAN,30422,Lukas Reichel,ROSTER,23.0,"6'0""",170.0,Germany,Nürnberg,True,LW,14,0,1,1,0.64,0.07,0.0,0.07,8.8,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-5,26,9,0.0,8,6,11,6,10,9,1,110,44,66,40.0,2,4,0,0,0,235,162,39,34,11010,1669,867,8474,VAN,Pacific,Western
2025-2026,20251130,21,VAN,30422,Lukas Reichel,ROSTER,23.0,"6'0""",170.0,Germany,Nürnberg,True,LW,14,0,1,1,0.64,0.07,0.0,0.07,8.8,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-5,26,9,0.0,8,6,11,6,10,9,1,110,44,66,40.0,2,4,0,0,0,235,162,39,34,11010,1669,867,8474,VAN,Pacific,Western
2025-2026,20251130,3,CAR,5814,Mike Reilly,ROSTER,32.0,"6'1""",200.0,USA,"Chanhassen, MN",False,D,19,1,4,5,1.68,0.21,0.05,0.26,22.4,8.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,11,83,32,3.1,23,32,19,8,22,12,1,0,0,0,0.0,3,6,3,6,0,454,247,85,123,18977,3489,957,14531,CAR,Metropolitan,Eastern
2025-2026,20251130,142,VGK,30061,Cole Reinhardt,ROSTER,25.0,"6'1""",203.0,Canada,"Calgary, AB",True,LW,17,1,3,4,0.53,0.18,0.06,0.24,10.1,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-2,29,9,11.1,1,10,10,28,7,10,1,5,2,3,40.0,4,8,8,16,0,226,151,65,11,9548,2159,1135,6254,VGK,Pacific,Western
2025-2026,20251130,4,FLO,5416,Sam Reinhart,ROSTER,30.0,"6'1""",194.0,Canada,"North Vancouver, BC",False,C,24,13,10,23,2.75,0.42,0.54,0.96,23.9,2.8,4,4,4,8,1,0,1,5,0,0,2,0,0,0.0,-10,148,66,19.7,19,28,54,23,37,20,6,70,22,48,31.4,1,2,4,8,0,570,252,180,151,30239,6472,4405,19362,FLA,,
